          
-2     0.134      0.0058      23.1034    69.0156
-1     0.253      0.0058      43.6207    69.0632
0     0.373      0.0058      64.3103    69.1579
1     0.492      0.0059      83.3898    69.3253
2     0.61      0.006      101.667    70.1531
3     0.727      0.0062      117.258    71.1079
4     0.842      0.0064      131.562    72.156
5     0.955      0.0068      140.441    73.2092
6     1.06      0.0076      139.474    74.3182
7     1.149      0.009      127.667    75.4534
8     1.177      0.0124      94.9194    77.5133
9     1.181      0.0178      66.3483    78.6781
10     1.205      0.0232      51.9397    78.2654
