          
-2     0.131      0.0063      20.7937    69.1929
-1     0.254      0.0064      39.6875    69.2817
0     0.376      0.0065      57.8462    69.4184
1     0.497      0.0066      75.303    69.6094
2     0.617      0.0068      90.7353    70.4645
3     0.737      0.007      105.286    71.4005
4     0.855      0.0072      118.75    72.4002
5     0.972      0.0075      129.6    73.3311
6     1.087      0.0079      137.595    74.0965
7     1.198      0.0084      142.619    74.5005
8     1.3      0.0093      139.785    74.9425
9     1.389      0.0106      131.038    75.0139
10     1.43      0.0134      106.716    75.2927
