          
-2     0.099      0.0057      17.3684    68.8667
-1     0.219      0.0056      39.1071    68.8724
0     0.338      0.0056      60.3571    68.9507
1     0.457      0.0057      80.1754    69.0675
2     0.576      0.0058      99.3103    69.849
3     0.693      0.0059      117.458    70.7383
4     0.809      0.0061      132.623    71.7431
5     0.922      0.0066      139.697    72.8434
6     1.018      0.0079      128.861    74.4843
7     1.01      0.0135      74.8148    78.3286
8     1.05      0.0173      60.6936    79.4339
9     1.093      0.0214      51.0748    79.5226
10     1.127      0.0263      42.8517    78.7982
