          
-2     0.099      0.0066      15    68.6259
-1     0.223      0.0066      33.7879    68.678
0     0.347      0.0067      51.791    68.7927
1     0.47      0.0069      68.1159    68.9378
2     0.593      0.007      84.7143    69.7399
3     0.715      0.0073      97.9452    70.6337
4     0.836      0.0075      111.467    71.5874
5     0.956      0.0078      122.564    72.4782
6     1.074      0.0082      130.976    73.2004
7     1.191      0.0087      136.897    73.483
8     1.305      0.0093      140.323    73.6288
9     1.413      0.0102      138.529    73.3892
10     1.517      0.0112      135.446    72.4798
