          
-2     0.33      0.0059      55.9322    69.728
-1     0.447      0.006      74.5    69.9048
0     0.563      0.0062      90.8065    70.1812
1     0.678      0.0063      107.619    70.4297
2     0.792      0.0066      120    71.4582
3     0.903      0.0068      132.794    72.5738
4     1.012      0.0072      140.556    73.7625
5     1.118      0.0076      147.105    74.8036
6     1.212      0.0081      149.63    75.7945
7     1.299      0.0091      142.747    76.5816
8     1.377      0.0104      132.404    77.127
9     1.429      0.0128      111.641    77.4308
10     1.43      0.018      79.4444    77.4707
