          
-2     0.384      0.0061      62.9508    69.5479
-1     0.499      0.0057      87.5439    69.4355
0     0.613      0.0054      113.519    69.421
1     0.727      0.0053      137.17    69.4915
2     0.839      0.0053      158.302    70.4228
3     0.949      0.0055      172.545    71.5547
4     1.05      0.006      175    73.0179
5     1.141      0.0066      172.879    74.5118
6     1.191      0.0082      145.244    76.5408
7     1.203      0.0122      98.6066    78.7661
8     1.215      0.0171      71.0526    79.9077
9     1.242      0.0217      57.235    79.9551
10     1.274      0.0261      48.8123    79.0762
