          
-2     0.086      0.0073      11.7808    69.1141
-1     0.214      0.0072      29.7222    69.1362
0     0.343      0.0073      46.9863    69.2206
1     0.47      0.0074      63.5135    69.3608
2     0.597      0.0076      78.5526    70.192
3     0.724      0.0079      91.6456    71.106
4     0.849      0.0082      103.537    72.1139
5     0.972      0.0086      113.023    73.0619
6     1.094      0.0091      120.22    73.8657
7     1.214      0.0097      125.155    74.2702
8     1.329      0.0105      126.571    74.5663
9     1.438      0.0115      125.043    74.4495
10     1.534      0.0129      118.915    73.832
