1 0.0045549
0.99903 0.0046392
0.99611 0.0049134
0.99126 0.0054087
0.98451 0.0061567
0.97588 0.0071913
0.9654 0.0085498
0.95312 0.010274
0.93909 0.012407
0.92338 0.014999
0.90603 0.018094
0.88713 0.021737
0.86675 0.025966
0.84497 0.030808
0.82187 0.036273
0.79754 0.042357
0.77205 0.04903
0.7455 0.056241
0.71797 0.063912
0.68954 0.071937
0.66031 0.080187
0.63036 0.08851
0.59978 0.096735
0.56867 0.10468
0.53714 0.11214
0.50529 0.11894
0.47325 0.12488
0.44116 0.1298
0.40916 0.13354
0.3774 0.13598
0.34606 0.13705
0.3153 0.13668
0.2853 0.13487
0.25621 0.13165
0.22821 0.12712
0.20143 0.12138
0.17601 0.1146
0.15206 0.10693
0.12969 0.09859
0.10897 0.089757
0.08996 0.080628
0.072711 0.071386
0.057255 0.062191
0.043617 0.053179
0.031813 0.044457
0.021855 0.036096
0.013752 0.028135
0.0075106 0.02058
0.0031357 0.013408
0.00063143 0.0065705
0 1.2596e-17
0.0012416 -0.0063824
0.0043539 -0.01266
0.0093316 -0.018913
0.016166 -0.025209
0.024845 -0.031601
0.035353 -0.038116
0.04767 -0.044756
0.061769 -0.051492
0.077621 -0.058265
0.095187 -0.064987
0.11442 -0.071547
0.13526 -0.07781
0.15765 -0.083631
0.1815 -0.088855
0.2067 -0.09333
0.23317 -0.096917
0.26077 -0.099492
0.28936 -0.10096
0.31881 -0.10125
0.34898 -0.10034
0.3797 -0.098242
0.41084 -0.09502
0.44224 -0.090756
0.47377 -0.085567
0.50529 -0.079599
0.53669 -0.07302
0.56784 -0.066012
0.59865 -0.058762
0.629 -0.051458
0.65881 -0.044279
0.68797 -0.03739
0.71638 -0.030932
0.74396 -0.025025
0.77061 -0.019758
0.79623 -0.01519
0.82072 -0.011351
0.84398 -0.0082408
0.86593 -0.0058332
0.88647 -0.0040789
0.90552 -0.0029102
0.92299 -0.0022458
0.93882 -0.0019958
0.95293 -0.0020664
0.96528 -0.0023647
0.97581 -0.002802
0.98448 -0.0032971
0.99125 -0.0037776
0.99611 -0.0041812
0.99903 -0.0044551
1 -0.0045549
