1 0.0012949
0.99903 0.0014331
0.99613 0.0018499
0.99131 0.0025459
0.98458 0.0035209
0.97598 0.0047753
0.96554 0.0063119
0.95329 0.008137
0.9393 0.010261
0.9236 0.012696
0.90627 0.015461
0.88738 0.018572
0.86699 0.022047
0.84519 0.025899
0.82206 0.030137
0.79769 0.034761
0.77216 0.03976
0.74558 0.04511
0.71803 0.050772
0.68962 0.056693
0.66044 0.062803
0.6306 0.069016
0.60019 0.075232
0.56932 0.081343
0.5381 0.087227
0.50664 0.092761
0.47506 0.097819
0.44347 0.10228
0.41201 0.10603
0.3808 0.10896
0.34998 0.111
0.31968 0.11207
0.29006 0.11213
0.26124 0.11116
0.23336 0.10916
0.20657 0.10615
0.181 0.10219
0.15676 0.097349
0.13397 0.091714
0.11274 0.085384
0.093153 0.078469
0.07529 0.071083
0.059221 0.06334
0.045001 0.055352
0.032678 0.047223
0.022286 0.039047
0.013855 0.030909
0.0074013 0.02288
0.0029386 0.015022
0.0004717 0.0073819
0 1.4115e-17
0.001517 -0.0070928
0.0050107 -0.013871
0.010463 -0.020312
0.017851 -0.026396
0.027145 -0.032098
0.038307 -0.037395
0.051296 -0.042257
0.066061 -0.046649
0.082544 -0.050536
0.10068 -0.053874
0.12039 -0.056623
0.1416 -0.05874
0.16422 -0.060186
0.18815 -0.06093
0.21329 -0.060948
0.23954 -0.060236
0.26678 -0.058779
0.2949 -0.05661
0.32378 -0.053768
0.35331 -0.050306
0.38338 -0.046296
0.41385 -0.041825
0.44463 -0.036995
0.4756 -0.031916
0.50664 -0.026708
0.53765 -0.021491
0.56851 -0.016386
0.59911 -0.011507
0.62935 -0.0069598
0.6591 -0.0028359
0.68826 0.00078981
0.71671 0.0038614
0.74435 0.0063436
0.77106 0.0082227
0.79672 0.0095062
0.82125 0.010222
0.84453 0.010414
0.86648 0.010145
0.88699 0.0094869
0.90599 0.0085199
0.92341 0.0073296
0.93917 0.0060019
0.95321 0.0046196
0.96549 0.00326
0.97596 0.0019918
0.98457 0.00087404
0.9913 -4.5357e-05
0.99613 -0.00072941
0.99903 -0.0011516
1 -0.0012949
