          
-2     0.276      0.0072      38.3333    67.2803
-1     0.402      0.0072      55.8333    67.2839
0     0.527      0.0072      73.1944    67.3043
1     0.651      0.0074      87.973    67.3917
2     0.775      0.0076      101.974    68.2129
3     0.898      0.0079      113.671    69.1748
4     1.019      0.0082      124.268    70.2077
5     1.14      0.0087      131.034    71.1983
6     1.259      0.0093      135.376    72.0303
7     1.376      0.0099      138.99    72.4958
8     1.491      0.0108      138.056    72.7349
9     1.602      0.0119      134.622    72.5038
10     1.709      0.0131      130.458    71.6286
