          
-2     0.344      0.007      49.1429    67.0139
-1     0.469      0.007      67    67.0322
0     0.593      0.007      84.7143    67.0602
1     0.717      0.0071      100.986    67.1301
2     0.84      0.0073      115.068    67.9521
3     0.962      0.0076      126.579    68.9272
4     1.083      0.008      135.375    70.0016
5     1.203      0.0084      143.214    71.001
6     1.321      0.009      146.778    71.8914
7     1.436      0.0097      148.041    72.454
8     1.549      0.0107      144.766    72.8236
9     1.655      0.012      137.917    72.7576
10     1.752      0.0138      126.957    72.2278
