          
-2     0.242      0.0064      37.8125    69.9307
-1     0.363      0.0064      56.7187    70.0426
0     0.482      0.0064      75.3125    70.2263
1     0.6      0.0066      90.9091    70.4592
2     0.717      0.0067      107.015    71.4301
3     0.832      0.007      118.857    72.4995
4     0.944      0.0073      129.315    73.6269
5     1.054      0.0077      136.883    74.6872
6     1.156      0.0082      140.976    75.6614
7     1.245      0.0089      139.888    76.413
8     1.323      0.0102      129.706    77.1111
9     1.386      0.0122      113.607    77.3447
10     1.422      0.0159      89.434    77.0703
