          
-2     0.04      0.0064      6.25    67.4267
-1     0.166      0.0065      25.5385    67.4602
0     0.292      0.0065      44.9231    67.4991
1     0.417      0.0066      63.1818    67.561
2     0.542      0.0067      80.8955    68.2807
3     0.666      0.0069      96.5217    69.1292
4     0.79      0.0072      109.722    70.077
5     0.913      0.0075      121.733    70.9598
6     1.035      0.0079      131.013    71.6803
7     1.154      0.0084      137.381    72.0659
8     1.271      0.0093      136.667    72.4586
9     1.379      0.0108      127.685    72.6484
10     1.444      0.0155      93.1613    73.7271
