          
-2     0.148      0.0069      21.4493    67.4117
-1     0.276      0.0069      40    67.4624
0     0.403      0.007      57.5714    67.5169
1     0.53      0.0071      74.6479    67.6048
2     0.656      0.0073      89.863    68.3897
3     0.781      0.0076      102.763    69.3132
4     0.906      0.0079      114.684    70.3203
5     1.029      0.0082      125.488    71.2582
6     1.151      0.0087      132.299    72.0258
7     1.272      0.0091      139.78    72.3749
8     1.391      0.0097      143.402    72.5624
9     1.505      0.0107      140.654    72.3484
10     1.612      0.0119      135.462    71.5869
