file_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
FFA-W1-152_222,28.8173,32.177,35.3491,38.3288,40.8646,43.2672,45.5416,47.5071,49.3768,51.472,53.5182,55.6967,57.9807,60.3377,62.4724,63.236,61.9231,59.6203,57.4958,55.3883,54.0003,53.4029,52.9301,51.8855,50.248,48.4943,46.6573,44.9024,43.0953,41.0138,39.0336
FFA-W1-152_223,31.087,34.2929,37.3194,40.1634,42.5861,44.8853,47.069,48.974,50.8344,53.0004,55.1259,57.3294,59.6069,61.9753,63.6043,63.4043,61.1924,58.9623,56.8713,54.861,53.6909,53.3074,52.8794,51.7745,50.1114,48.3577,46.5253,44.7779,42.98,40.9078,38.9325
FFA-W1-152_224,29.1855,32.5202,35.6686,38.6261,41.1435,43.5292,45.7887,47.7436,49.6097,51.7141,53.7741,55.9588,58.2418,60.6005,62.6988,63.2953,61.807,59.5213,57.4131,55.3422,54.0248,53.4892,52.9953,51.8827,50.2248,48.4708,46.6325,44.8749,43.0636,40.975,38.9857
FFA-W1-152_225,30.9437,34.1593,37.1949,40.0474,42.4772,44.7829,46.9723,48.8808,50.7409,52.9016,55.0227,57.2255,59.5033,61.8736,63.5496,63.4095,61.2417,59.0122,56.9298,54.9364,53.7885,53.4097,52.9482,51.79,50.1191,48.3652,46.5305,44.7791,42.9752,40.8944,38.9097
FFA-W1-152_226,30.5534,33.7953,36.8559,39.7315,42.1805,44.5037,46.7081,48.6258,50.4851,52.6313,54.7395,56.9398,59.2186,61.5915,63.3871,63.4071,61.3618,59.1142,57.0117,54.9627,53.7198,53.2778,52.857,51.7952,50.1439,48.3899,46.5569,44.8092,43.0116,40.9411,38.9692
FFA-W1-152_227,30.2761,33.5368,36.6151,39.5072,41.9699,44.3055,46.5207,48.4452,50.3046,52.441,54.5397,56.7376,59.0173,61.3895,63.2625,63.3961,61.4471,59.1858,57.0678,54.9774,53.6612,53.1597,52.7706,51.7856,50.1618,48.4077,46.5761,44.8317,43.0394,40.9778,39.017
FFA-W1-152_228,28.1313,31.5379,34.7544,37.7756,40.3465,42.7813,45.0848,47.0718,48.9514,51.0335,53.0549,55.2202,57.5051,59.8585,62.0257,63.1047,62.1429,59.8404,57.7303,55.6705,54.3409,53.7505,53.1662,51.9546,50.2863,48.5332,46.6896,44.9217,43.0949,40.9844,38.972
FFA-W1-152_229,29.5191,32.8312,35.958,38.8955,41.3961,43.7663,46.012,47.9572,49.8204,51.9336,54.0056,56.195,58.4771,60.8394,62.8856,63.3365,61.6959,59.4168,57.3034,55.2191,53.8901,53.359,52.9065,51.8507,50.2058,48.4517,46.6159,44.8634,43.0595,40.9817,39.004
FFA-W1-152_230,32.0122,35.1557,38.1233,40.9125,43.2896,45.5472,47.6953,49.5801,51.4467,53.649,55.8006,58.0066,60.2828,62.6274,63.9127,63.3104,60.8702,58.6247,56.4591,54.2966,52.9069,52.3099,52.1345,51.4738,50.0649,48.3125,46.4944,44.7795,43.0305,41.0309,39.1371
FFA-W1-152_231,29.268,32.5973,35.7405,38.6933,41.2069,43.5892,45.8461,47.7995,49.6659,51.7735,53.8371,56.0232,58.3059,60.6651,62.7516,63.3134,61.7943,59.5312,57.4677,55.5034,54.3544,53.8818,53.252,51.8881,50.2158,48.4614,46.6141,44.8408,43.0062,40.8824,38.8526
FFA-W1-152_232,32.5988,35.703,38.6336,41.3885,43.7375,45.9699,48.0973,49.973,51.8488,54.0773,56.2439,58.4502,60.7271,63.0471,64.079,63.2062,60.7135,58.5165,56.4457,54.5315,53.5291,53.2702,52.8524,51.6953,50.0212,48.2695,46.4419,44.7008,42.9094,40.8427,38.8693
FFA-W1-152_233,31.7308,34.8933,37.8789,40.6848,43.076,45.3467,47.5061,49.3974,51.2624,53.4541,55.5989,57.8047,60.081,62.4346,63.8324,63.3599,60.9926,58.7863,56.72,54.7852,53.7405,53.4319,52.9611,51.7479,50.0715,48.3184,46.4849,44.7347,42.9317,40.85,38.8622
FFA-W1-152_234,28.746,32.1107,35.2875,38.2716,40.8114,43.2176,45.4956,47.4639,49.3353,51.4297,53.4738,55.6513,57.9353,60.2916,62.4306,63.2288,61.9566,59.6661,57.573,55.5428,54.2776,53.7462,53.1665,51.9203,50.2489,48.4953,46.6514,44.8837,43.0572,40.9465,38.9326
FFA-W1-152_235,29.7025,33.0023,36.1176,39.0444,41.5363,43.899,46.1384,48.0799,49.9434,52.0635,54.1431,56.3351,58.6165,60.9805,62.9909,63.3668,61.6602,59.4201,57.3818,55.476,54.4252,53.9852,53.3096,51.8615,50.1883,48.4332,46.583,44.8052,42.9639,40.8296,38.7871
FFA-W1-152_236,30.8788,34.0987,37.1384,39.9945,42.4271,44.7352,46.9263,48.8352,50.694,52.851,54.9693,57.1714,59.4494,61.8208,63.5173,63.4004,61.2375,58.9715,56.8099,54.6227,53.1644,52.5025,52.2703,51.5674,50.1313,48.3777,46.5543,44.8302,43.0694,41.055,39.1477
FFA-W1-152_237,30.7512,33.9798,37.0276,39.8913,42.3302,44.644,46.8401,48.7521,50.6106,52.7629,54.8771,57.0784,59.3568,61.7292,63.4655,63.4014,61.2792,59.0105,56.8498,54.6618,53.1985,52.532,52.292,51.581,50.1388,48.3851,46.561,44.8358,43.0733,41.0568,39.1473
FFA-W1-152_238,32.275,35.4008,38.3518,41.1257,43.4901,45.7364,47.8752,49.7557,51.6262,53.8401,55.9988,58.2052,60.4815,62.8159,63.9912,63.2709,60.8003,58.579,56.4596,54.4192,53.2274,52.8505,52.5608,51.647,50.0444,48.2922,46.4704,44.742,42.9706,40.9352,38.9987
FFA-W1-152_239,27.2004,30.6705,33.9474,37.0252,39.6435,42.1221,44.4648,46.4816,48.3773,50.4465,52.4344,54.5775,56.8617,59.2139,61.4137,62.8627,62.3207,60.1089,57.9752,55.8862,54.4851,53.8117,53.1994,52.006,50.3423,48.5904,46.7467,44.9769,43.1472,41.0328,39.0175
FFA-W1-152_240,28.4746,31.8577,35.0519,38.0522,40.6054,43.0238,45.3123,47.2881,49.162,51.2496,53.283,55.4552,57.7398,60.0948,62.2467,63.1721,62.0343,59.7173,57.5835,55.4583,54.0306,53.39,52.9157,51.8955,50.2689,48.5155,46.6787,44.9239,43.1172,41.0369,39.0587
FFA-W1-152_241,33.1826,36.2476,39.1415,41.8625,44.1833,46.3906,48.4976,50.3656,52.2526,54.5068,56.6856,58.891,61.1702,63.4595,64.2093,63.0324,60.5355,58.3556,56.3123,54.4837,53.6038,53.3983,52.93,51.6632,49.9854,48.2348,46.4063,44.6625,42.8658,40.7894,38.8033
FFA-W1-152_242,29.9433,33.2266,36.3262,39.2383,41.7177,44.0686,46.2973,48.2308,50.0916,52.2176,54.3048,56.4995,58.7802,61.1481,63.1056,63.3778,61.5601,59.2964,57.1924,55.1325,53.8551,53.3721,52.9192,51.8346,50.1799,48.4258,46.5903,44.838,43.0341,40.9554,38.9758
FFA-W1-152_243,32.633,35.7348,38.6634,41.4165,43.7639,45.9951,48.1217,49.9974,51.8744,54.1048,56.2725,58.4788,60.7557,63.074,64.0907,63.2039,60.7188,58.5442,56.5219,54.7186,53.8685,53.6303,53.0749,51.6931,50.0156,48.2634,46.4273,44.6718,42.8594,40.7614,38.7525
FFA-W1-152_244,29.4153,32.7345,35.8683,38.8122,41.3184,43.694,45.9449,47.894,49.7592,51.8708,53.9398,56.1281,58.4103,60.771,62.8348,63.3325,61.7471,59.4893,57.4291,55.4721,54.3382,53.8771,53.2485,51.8795,50.2069,48.4524,46.6052,44.8323,42.998,40.8746,38.8449
FFA-W1-152_245,28.5334,31.9125,35.1028,38.0995,40.6495,43.065,45.3509,47.3245,49.1972,51.2855,53.3209,55.494,57.7785,60.134,62.2832,63.1811,62.0091,59.6879,57.5389,55.3751,53.8832,53.1813,52.7594,51.8434,50.2673,48.514,46.6799,44.9318,43.1357,41.0716,39.1121
FFA-W1-152_246,31.1219,34.3254,37.3496,40.1913,42.612,44.9093,47.0911,48.9945,50.8542,53.0206,55.1468,57.3502,59.6276,61.9958,63.6128,63.3955,61.1625,58.9072,56.7577,54.6065,53.2149,52.6357,52.3851,51.6152,50.1155,48.362,46.5383,44.8116,43.0458,41.0229,39.1047
FFA-W1-152_247,28.7221,32.0883,35.2664,38.2517,40.7922,43.1988,45.4768,47.4446,49.3148,51.4071,53.4493,55.6259,57.9101,60.2667,62.4076,63.2153,61.9458,59.6281,57.4758,55.3009,53.7958,53.0814,52.686,51.8097,50.2568,48.5033,46.6705,44.9256,43.1344,41.0777,39.1266
FFA-W1-152_248,28.2793,31.6757,34.8825,37.8945,40.4574,42.8847,45.1811,47.1625,49.0386,51.122,53.1479,55.3159,57.6008,59.9551,62.1163,63.1293,62.088,59.762,57.6085,55.4384,53.9281,53.2008,52.7687,51.8548,50.2826,48.5295,46.695,44.9462,43.1488,41.0834,39.1229
FFA-W1-152_249,28.6434,32.015,35.1981,38.188,40.7324,43.1425,45.4234,47.3932,49.2639,51.3539,53.3928,55.5678,57.8521,60.2083,62.3523,63.1979,61.9653,59.6362,57.4628,55.236,53.6372,52.7958,52.4502,51.7062,50.2642,48.5109,46.6804,44.9434,43.165,41.1288,39.202
FFA-W1-152_250,28.3776,31.7676,34.9685,37.9754,40.5345,42.9589,45.2536,47.2348,49.1129,51.2016,53.2333,55.404,57.6883,60.0418,62.1971,63.1695,62.0967,59.8237,57.7887,55.9008,54.8418,54.2914,53.489,51.9361,50.2655,48.5101,46.6512,44.8581,42.9949,40.8297,38.7546
FFA-W1-152_251,31.3124,34.503,37.5151,40.3455,42.7569,45.0457,47.2202,49.1195,50.9803,53.1542,55.2862,57.4906,59.7675,62.1321,63.6836,63.3866,61.1029,58.8543,56.711,54.5802,53.2268,52.692,52.432,51.6302,50.1035,48.3502,46.5267,44.7991,43.0315,41.0052,39.0823
FFA-W1-152_252,28.797,32.1583,35.3318,38.3129,40.8502,43.2543,45.5304,47.4974,49.3685,51.4645,53.5106,55.6891,57.973,60.3294,62.4651,63.2397,61.9441,59.661,57.5815,55.5828,54.3684,53.8546,53.2362,51.916,50.2447,48.4908,46.6443,44.8721,43.039,40.9182,38.8927
FFA-W1-152_253,29.2712,32.6,35.7428,38.695,41.2078,43.5891,45.8445,47.7962,49.6607,51.7664,53.8289,56.0146,58.2974,60.6572,62.7439,63.3012,61.7666,59.4659,57.3189,55.152,53.6782,53.0067,52.6399,51.7752,50.2241,48.4703,46.6389,44.8971,43.1102,41.0591,39.1132
FFA-W1-152_254,29.937,33.2206,36.3206,39.2329,41.7123,44.0632,46.2916,48.2247,50.0847,52.2096,54.2961,56.4905,58.7713,61.1393,63.0984,63.3715,61.549,59.2666,57.1208,54.9585,53.5138,52.8796,52.5543,51.721,50.1849,48.4309,46.602,44.8652,43.0854,41.0439,39.1075
FFA-W1-152_255,29.8425,33.1327,36.2391,39.1575,41.6425,43.9988,46.2327,48.1704,50.0332,52.1577,54.2423,56.436,58.7169,61.0828,63.0631,63.3805,61.6171,59.3843,57.3538,55.4668,54.4467,54.0143,53.3244,51.853,50.1795,48.4242,46.573,44.794,42.9507,40.8134,38.7671
FFA-W1-152_256,28.8444,32.2023,35.3727,38.3507,40.8853,43.2867,45.5601,47.5249,49.3945,51.4905,53.5378,55.7168,58.0007,60.3579,62.4905,63.2417,61.9165,59.6179,57.5011,55.4121,54.0553,53.4814,52.9866,51.8967,50.2456,48.4918,46.6535,44.8959,43.0846,40.9968,39.009
FFA-W1-152_257,30.3925,33.6454,36.7164,39.6017,42.0589,44.3896,46.6008,48.5231,50.3831,52.5243,54.6275,56.8266,59.1058,61.4783,63.3195,63.4072,61.4244,59.1872,57.1164,55.1406,54.0051,53.604,53.0756,51.8248,50.1505,48.3963,46.5564,44.7963,42.9801,40.8821,38.8791
FFA-W1-152_258,30.9701,34.1839,37.2179,40.0689,42.4974,44.802,46.9904,48.8983,50.7586,52.9204,55.0425,57.2454,59.5231,61.8931,63.5606,63.4099,61.2354,59.0098,56.9346,54.9587,53.8376,53.47,52.988,51.7913,50.1169,48.3631,46.5271,44.7734,42.9663,40.8804,38.8898
FFA-W1-152_259,29.1656,32.5016,35.6512,38.6097,41.1278,43.514,45.7737,47.7285,49.5939,51.6969,53.7555,55.9396,58.2227,60.5827,62.6827,63.2866,61.8012,59.4974,57.3499,55.1823,53.704,53.0262,52.6528,51.7835,50.2304,48.4766,46.6448,44.9023,43.1143,41.0617,39.1143
FFA-W1-152_260,30.1125,33.3846,36.4739,39.3766,41.8487,44.1935,46.4178,48.3495,50.2126,52.3468,54.4414,56.6381,58.9177,61.287,63.2021,63.4102,61.5524,59.3582,57.3958,55.6638,54.8461,54.3278,53.4087,51.7288,50.0514,48.2878,46.4176,44.6119,42.733,40.5455,38.4438
FFA-W1-152_261,33.1296,36.1982,39.0955,41.8197,44.1433,46.3532,48.4626,50.3317,52.2182,54.4705,56.6486,58.8542,61.133,63.4263,64.2027,63.0595,60.5715,58.4169,56.4292,54.7208,53.9969,53.7716,53.1456,51.6625,49.9846,48.2326,46.3939,44.6336,42.8132,40.7022,38.6774
FFA-W1-152_262,32.8073,35.8974,38.8148,41.5576,43.8963,46.1195,48.2393,50.1117,51.9908,54.2281,56.3992,58.6052,60.8827,63.1928,64.1267,63.1474,60.6384,58.4322,56.3362,54.3722,53.3006,53.0152,52.6797,51.6587,50.0113,48.26,46.4378,44.7063,42.929,40.8826,38.9319
FFA-W1-152_263,28.9454,32.2964,35.4601,38.4319,40.961,43.3573,45.6258,47.5868,49.4542,51.5514,53.6017,55.7821,58.0658,60.424,62.5485,63.2514,61.8694,59.5536,57.3922,55.1918,53.6495,52.8882,52.5381,51.7408,50.245,48.4914,46.6606,44.9216,43.1395,41.0967,39.1613
FFA-W1-152_264,30.3313,33.5883,36.6631,39.552,42.0121,44.3454,46.5587,48.482,50.3417,52.4804,54.5812,56.7796,59.0591,61.4315,63.2896,63.4013,61.4358,59.1853,57.0883,55.0494,53.8161,53.3724,52.9216,51.817,50.1564,48.4023,46.5673,44.8158,43.0126,40.9342,38.9539
FFA-W1-152_265,33.5113,36.5544,39.4276,42.1295,44.4345,46.6276,48.7234,50.5876,52.4819,54.7504,56.935,59.1395,61.4209,63.6731,64.2673,62.9145,60.4258,58.2418,56.1863,54.3442,53.447,53.2536,52.8362,51.6448,49.9674,48.2178,46.3937,44.6568,42.8695,40.8059,38.8332
FFA-W1-152_266,27.7839,31.2144,34.4536,37.4963,40.0854,42.5372,44.8563,46.8556,48.7423,50.8203,52.83,54.9878,57.2726,59.6246,61.805,63.0304,62.2388,59.9754,57.9042,55.9439,54.7621,54.1814,53.4354,51.9723,50.3029,48.5493,46.695,44.9083,43.054,40.9024,38.8434
FFA-W1-152_267,29.2613,32.5909,35.7343,38.6872,41.2006,43.5825,45.8385,47.7908,49.6557,51.7615,53.8239,56.0096,58.2925,60.6521,62.7401,63.3023,61.775,59.4813,57.3505,55.2242,53.8185,53.2182,52.8008,51.8327,50.2228,48.4688,46.6349,44.8866,43.0896,41.0227,39.0584
FFA-W1-152_268,33.6948,36.7256,39.5874,42.2788,44.5753,46.7609,48.851,50.7141,52.6134,54.8904,57.0781,59.2821,61.565,63.7879,64.2995,62.8574,60.3872,58.2313,56.2362,54.534,53.8191,53.6364,53.063,51.6308,49.9528,48.2026,46.3697,44.6178,42.8081,40.7111,38.7002
FFA-W1-152_269,30.9847,34.1975,37.2304,40.0802,42.5077,44.811,46.9981,48.9046,50.7637,52.9248,55.0465,57.2493,59.527,61.8971,63.5596,63.399,61.2048,58.9434,56.787,54.6152,53.1857,52.5598,52.3211,51.5894,50.1244,48.3709,46.5474,44.8222,43.0592,41.0411,39.129
FFA-W1-152_270,30.8877,34.1071,37.1464,40.0024,42.4351,44.7436,46.9355,48.8457,50.7061,52.8652,54.9848,57.1874,59.4653,61.836,63.53,63.4145,61.2693,59.0517,56.9981,55.0713,54.02,53.6639,53.1113,51.7952,50.1199,48.3658,46.5252,44.7635,42.9447,40.8416,38.8317
FFA-W1-152_271,30.7188,33.9498,37.0003,39.8668,42.3088,44.626,46.8261,48.7423,50.6045,52.7593,54.8743,57.0759,59.3538,61.7249,63.4714,63.4307,61.36,59.1868,57.2379,55.5426,54.7819,54.2921,53.3721,51.6839,50.0051,48.241,46.3713,44.5671,42.6904,40.5052,38.4051
FFA-W1-152_272,30.0686,33.3434,36.4351,39.3397,41.813,44.1584,46.3823,48.3129,50.1736,52.3039,54.3958,56.5919,58.8722,61.242,63.1687,63.3896,61.5262,59.2755,57.1932,55.1863,53.9949,53.5593,53.0468,51.8433,50.1705,48.4164,46.5772,44.8182,43.0041,40.9098,38.9119
FFA-W1-152_273,31.9108,35.0611,38.0352,40.8305,43.2127,45.4751,47.6274,49.5147,51.3808,53.5795,55.7289,57.935,60.2112,62.5592,63.886,63.3321,60.9211,58.6992,56.5913,54.5646,53.3876,53.0198,52.6812,51.6965,50.0646,48.3119,46.4865,44.7514,42.9707,40.9222,38.9718
FFA-W1-152_274,33.8061,36.8294,39.684,42.3687,44.6595,46.8396,48.9249,50.7857,52.6865,54.9669,57.1555,59.3589,61.6419,63.8456,64.3044,62.7952,60.2914,58.0535,55.875,53.7601,52.4628,51.9232,51.8368,51.2802,49.9621,48.2135,46.4062,44.709,42.9827,41.0116,39.1448
FFA-W1-152_275,31.9905,35.1356,38.1048,40.8957,43.2745,45.5342,47.6846,49.5717,51.4402,53.6436,55.7958,58.0021,60.2782,62.6229,63.9185,63.3349,60.9322,58.7618,56.7643,54.9936,54.1783,53.883,53.224,51.7282,50.0513,48.297,46.4521,44.683,42.8521,40.7287,38.693
FFA-W1-152_276,28.6981,32.066,35.2456,38.2322,40.7738,43.1814,45.4601,47.4282,49.2983,51.3896,53.4306,55.6067,57.8909,60.2474,62.3886,63.2082,61.9481,59.6216,57.451,55.2304,53.6443,52.8213,52.4743,51.7167,50.2606,48.5072,46.6767,44.9391,43.1596,41.1216,39.1924
FFA-W1-152_277,32.4431,35.5576,38.4979,41.2618,43.6179,45.8566,47.9888,49.8659,51.7381,53.9586,56.1209,58.327,60.6035,62.9309,64.0319,63.2285,60.7265,58.4766,56.2897,54.0914,52.6504,51.9725,51.8361,51.3039,50.0423,48.2907,46.4761,44.7712,43.0376,41.0611,39.1931
FFA-W1-152_278,28.3982,31.7866,34.9858,37.9908,40.548,42.9702,45.2622,47.2407,49.1162,51.2028,53.2338,55.4045,57.6892,60.0437,62.1991,63.1598,62.0639,59.7538,57.6372,55.5558,54.1984,53.6059,53.0694,51.9312,50.2715,48.5181,46.6775,44.915,43.0967,40.9986,38.9999
FFA-W1-152_279,31.4948,34.6732,37.6737,40.4936,42.8962,45.1772,47.3453,49.2413,51.104,53.2859,55.4238,57.629,59.9056,62.2658,63.7521,63.3803,61.0615,58.8411,56.7529,54.7599,53.6253,53.2731,52.8565,51.7515,50.0872,48.3339,46.5031,44.7581,42.9631,40.8943,38.9217
FFA-W1-152_280,28.7425,32.1073,35.2841,38.2681,40.8075,43.2131,45.49,47.457,49.3268,51.4192,53.462,55.639,57.9231,60.2798,62.4197,63.2173,61.936,59.6145,57.4523,55.2524,53.7043,52.9345,52.5699,51.7603,50.2569,48.5034,46.672,44.9314,43.1469,41.1008,39.1621
FFA-W1-152_281,29.6222,32.9272,36.0472,38.9782,41.4732,43.838,46.0785,48.0194,49.8802,51.9946,54.0691,56.2593,58.541,60.9049,62.9321,63.3357,61.6356,59.3213,57.1218,54.8216,53.1236,52.1371,51.8472,51.3481,50.2089,48.4576,46.6319,44.9134,43.1655,41.1762,39.303
FFA-W1-152_282,30.9613,34.1756,37.2101,40.0613,42.49,44.7945,46.9827,48.89,50.7493,52.9098,55.031,57.2337,59.5115,61.8818,63.552,63.4021,61.2187,58.9655,56.8291,54.706,53.3562,52.8287,52.532,51.6812,50.1234,48.3698,46.5439,44.8114,43.0366,41.0002,39.0667
FFA-W1-152_283,28.1596,31.5642,34.7788,37.7981,40.3673,42.8005,45.1023,47.0879,48.9664,51.0482,53.0701,55.2359,57.5208,59.8745,62.0408,63.107,62.128,59.814,57.6806,55.5634,54.1398,53.4921,52.9854,51.9257,50.2871,48.534,46.6955,44.9371,43.1249,41.0365,39.0496
FFA-W1-152_284,31.438,34.6201,37.6242,40.4471,42.8523,45.1352,47.3047,49.2009,51.062,53.2405,55.376,57.5806,59.8573,62.2192,63.7257,63.3737,61.0514,58.7901,56.6119,54.3981,52.9098,52.1965,52.0127,51.4209,50.1005,48.3474,46.5276,44.8132,43.067,41.0742,39.1904
FFA-W1-152_285,27.9173,31.3384,34.5688,37.603,40.1847,42.6295,44.9418,46.9355,48.8184,50.8968,52.9103,55.0709,57.3559,59.7087,61.8848,63.0544,62.1943,59.8989,57.7822,55.7092,54.3522,53.7376,53.1557,51.9651,50.2994,48.5465,46.7035,44.9361,43.1102,41.0011,38.9907
FFA-W1-152_286,26.1059,29.6508,32.9987,36.1432,38.8174,41.3475,43.7364,45.7889,47.7069,49.7682,51.7191,53.8304,56.11,58.4643,60.6812,62.4878,62.3877,60.4087,58.2136,56.0261,54.4338,53.5569,52.9893,52.0017,50.4114,48.6616,46.824,45.0647,43.2505,41.1608,39.1758
FFA-W1-152_287,29.7884,33.0822,36.1918,39.1131,41.6002,43.9582,46.1931,48.1309,49.9924,52.1136,54.1954,56.3883,58.6695,61.0352,63.0278,63.3647,61.6101,59.3415,57.2356,55.1702,53.8795,53.3828,52.9256,51.8428,50.1892,48.4351,46.5992,44.8462,43.0415,40.9619,38.9815
FFA-W1-152_288,29.6126,32.9182,36.039,38.9707,41.4664,43.8321,46.0736,48.0155,49.8774,51.9925,54.0674,56.2579,58.5397,60.9034,62.9322,63.3419,61.6549,59.3637,57.2174,55.0521,53.592,52.9388,52.594,51.7467,50.204,48.4501,46.6199,44.8807,43.0976,41.0516,39.1108
FFA-W1-152_289,31.0229,34.2331,37.2638,40.1117,42.5377,44.8401,47.0267,48.9337,50.7944,52.9585,55.0824,57.2856,59.5632,61.9323,63.5827,63.411,61.2245,59.0086,56.9521,55.0214,53.9676,53.6193,53.083,51.7877,50.1122,48.3583,46.5189,44.7594,42.9436,40.8447,38.8391
FFA-W1-152_290,31.1364,34.339,37.3623,40.2033,42.6235,44.9204,47.1021,49.0058,50.8662,53.0339,55.1608,57.3645,59.6419,62.0096,63.622,63.4007,61.1724,58.9377,56.834,54.7947,53.5817,53.1746,52.7875,51.7548,50.1097,48.356,46.5261,44.7834,42.9926,40.931,38.9677
FFA-W1-152_291,33.883,36.9012,39.7511,42.4313,44.7185,46.8954,48.9784,50.8388,52.7418,55.0258,57.2157,59.4189,61.7027,63.8911,64.3162,62.7713,60.2754,58.05,55.9002,53.8574,52.6717,52.268,52.1337,51.428,49.9545,48.206,46.3972,44.692,42.9522,40.9593,39.0667
FFA-W1-152_292,27.4801,30.9312,34.19,37.251,39.8552,42.321,44.6523,46.6607,48.5519,50.6249,52.6232,54.7736,57.0582,59.4102,61.6015,62.9462,62.2867,60.0438,57.9394,55.9101,54.613,53.9978,53.3249,51.9921,50.3234,48.5709,46.7223,44.9445,43.1029,40.9706,38.9341
FFA-W1-152_293,35.1326,38.0678,40.84,43.4487,45.6773,47.8025,49.8483,51.7066,53.6495,55.9857,58.188,60.3873,62.6839,64.5106,64.3993,62.3377,59.8882,57.6847,55.5984,53.7555,52.8415,52.673,52.438,51.5025,49.8787,48.1343,46.3282,44.6186,42.867,40.8506,38.9263
FFA-W1-152_294,27.3985,30.8551,34.1191,37.1849,39.7932,42.2625,44.5968,46.6073,48.4995,50.5709,52.5659,54.7141,56.9987,59.3509,61.5449,62.9205,62.2941,60.0544,57.9306,55.8576,54.4876,53.8404,53.221,51.9971,50.3299,48.5778,46.7331,44.962,43.1303,41.0129,38.9938
FFA-W1-152_295,31.1103,34.3146,37.3396,40.1821,42.6036,44.9016,47.0842,48.9884,50.8487,53.0152,55.1413,57.3449,59.6223,61.9905,63.6116,63.401,61.1789,58.9409,56.8311,54.7765,53.5392,53.1147,52.7449,51.7455,50.1118,48.3582,46.5291,44.7883,43.0004,40.9434,38.9855
FFA-W1-152_296,30.5564,33.7981,36.8584,39.7338,42.1825,44.5054,46.7094,48.6267,50.4856,52.6315,54.7395,56.9397,59.2186,61.5916,63.3862,63.404,61.3532,59.095,56.9686,54.8618,53.5272,53.0138,52.6663,51.7431,50.1462,48.3923,46.5632,44.824,43.0396,40.9893,39.0407
FFA-W1-152_297,30.5292,33.7728,36.835,39.7121,42.1625,44.4869,46.6925,48.6111,50.4708,52.6165,54.7242,56.9243,59.2032,61.576,63.3786,63.4095,61.3764,59.1377,57.0561,55.0569,53.8897,53.485,52.9981,51.8157,50.1434,48.3893,46.5523,44.7971,42.9881,40.9005,38.9091
FFA-W1-152_298,30.3405,33.5969,36.6711,39.5594,42.019,44.3518,46.5647,48.4879,50.3474,52.4864,54.5874,56.786,59.0655,61.4379,63.2935,63.4013,61.4319,59.1803,57.0805,55.0348,53.7911,53.3419,52.9006,51.813,50.1562,48.4021,46.5676,44.8172,43.0157,40.9398,38.9623
FFA-W1-152_299,28.3425,31.7348,34.9377,37.9463,40.5066,42.9319,45.227,47.208,49.0852,51.1717,53.2013,55.3711,57.6557,60.0097,62.1672,63.154,62.0913,59.796,57.712,55.7103,54.4788,53.9328,53.2851,51.942,50.2716,48.518,46.6698,44.8942,43.0562,40.9285,38.8959
FFA-W1-152_300,32.6486,35.7494,38.6768,41.4289,43.7754,46.0056,48.1311,50.006,51.8826,54.1131,56.2808,58.4871,60.764,63.0818,64.0906,63.1928,60.6951,58.4953,56.417,54.4877,53.4643,53.1993,52.8053,51.688,50.0189,48.2673,46.4413,44.703,42.9155,40.8546,38.8877
FFA-W1-182_1,28.7364,32.1023,35.2805,38.2665,40.8085,43.2176,45.4992,47.4715,49.3471,51.4453,53.4911,55.6686,57.9516,60.3059,62.4435,63.251,62.0068,59.781,57.8281,56.119,55.257,54.5769,53.4752,51.7252,50.0479,48.278,46.3912,44.5611,42.6498,40.4182,38.2709
FFA-W1-182_2,31.7202,34.8839,37.8709,40.6787,43.0721,45.3455,47.5085,49.4037,51.2723,53.4668,55.6124,57.8181,60.0934,62.4455,63.8489,63.394,61.0786,58.9812,57.1479,55.7127,55.1186,54.4734,53.2082,51.4265,49.7394,47.9573,46.059,44.2188,42.2961,40.0474,37.8778
FFA-W1-182_3,32.3047,35.4288,38.3783,41.1511,43.515,45.7614,47.9011,49.7835,51.6568,53.8743,56.0348,58.2413,60.5173,62.8495,64.014,63.291,60.8578,58.7269,56.8045,55.205,54.5848,54.1773,53.2778,51.5836,49.9022,48.1392,46.2749,44.4794,42.6135,40.441,38.3514
FFA-W1-182_4,29.6577,32.9606,36.0788,39.0084,41.5027,43.8676,46.1092,48.0522,49.9163,52.0356,54.1137,56.3052,58.5866,60.9499,62.9692,63.3647,61.6798,59.4453,57.4218,55.5499,54.5467,54.0955,53.3704,51.863,50.1898,48.4341,46.5805,44.7973,42.9481,40.8024,38.747
FFA-W1-182_5,28.4751,31.8587,35.0535,38.0549,40.6096,43.0302,45.3218,47.301,49.179,51.2708,53.3066,55.4793,57.7631,60.1165,62.2666,63.1959,62.0797,59.8264,57.8319,56.0344,55.0912,54.4708,53.5093,51.8271,50.1532,48.3907,46.517,44.7039,42.8144,40.6128,38.4981
FFA-W1-182_6,27.2344,30.7024,33.9774,37.0537,39.671,42.1489,44.4916,46.509,48.406,50.4776,52.4681,54.6124,56.8964,59.2479,61.4458,62.8831,62.3338,60.1405,58.0618,56.1027,54.9107,54.2888,53.4995,52.0036,50.3352,48.5821,46.7257,44.9346,43.0735,40.912,38.8426
