          
-2     -0.016      0.0059      -2.71186    69.826
-1     0.099      0.0055      18    69.5613
0     0.215      0.0053      40.566    69.4419
1     0.331      0.0052      63.6538    69.4574
2     0.446      0.0053      84.1509    70.2498
3     0.56      0.0055      101.818    71.2946
4     0.669      0.0059      113.39    72.5863
5     0.766      0.0069      111.014    74.2742
6     0.834      0.0086      96.9767    76.298
7     0.891      0.0108      82.5    77.8774
8     0.951      0.0131      72.5954    78.6768
9     1.011      0.0155      65.2258    78.6496
10     1.063      0.0183      58.0874    77.8257
