          
-2     -0.156      0.005      -31.2    69.1975
-1     -0.04      0.005      -8    69.1321
0     0.076      0.005      15.2    69.2472
1     0.192      0.0052      36.9231    69.4966
2     0.305      0.0056      54.4643    70.4845
3     0.415      0.0061      68.0328    71.7238
4     0.521      0.0067      77.7612    73.0935
5     0.622      0.0076      81.8421    74.465
6     0.719      0.0086      83.6047    75.6565
7     0.808      0.0097      83.299    76.423
8     0.891      0.011      81    76.9237
9     0.973      0.0123      79.1057    76.7962
10     1.049      0.0139      75.4676    75.9605
