1 0
0.99903 8.4806e-05
0.99611 0.0003991
0.99128 0.0010249
0.98454 0.0020323
0.97594 0.0034782
0.9655 0.0054055
0.95328 0.0078423
0.93932 0.010802
0.92368 0.014285
0.90642 0.018278
0.88759 0.022753
0.86727 0.027674
0.84553 0.032992
0.82245 0.038649
0.7981 0.044581
0.77258 0.050715
0.74596 0.056973
0.71834 0.063271
0.68983 0.069524
0.66051 0.075643
0.63051 0.081538
0.59992 0.087119
0.56887 0.092299
0.53747 0.096992
0.50585 0.10112
0.47413 0.1046
0.44244 0.10738
0.41093 0.1094
0.37972 0.11061
0.34894 0.11098
0.31875 0.1105
0.28927 0.10916
0.26063 0.10697
0.23297 0.10397
0.20641 0.10019
0.18107 0.095683
0.15706 0.090527
0.13448 0.084792
0.11343 0.078564
0.093991 0.07193
0.076238 0.064977
0.060237 0.057795
0.04604 0.050465
0.033695 0.043063
0.023237 0.035654
0.014695 0.028294
0.0080895 0.021024
0.0034348 0.013876
0.0007379 0.0068656
0 1.3242e-17
0.0012166 -0.0067249
0.0043777 -0.01332
0.0094681 -0.019803
0.016467 -0.026191
0.02535 -0.032502
0.036085 -0.038749
0.048636 -0.04494
0.062963 -0.051071
0.079017 -0.057127
0.096747 -0.063082
0.11609 -0.068893
0.13699 -0.074508
0.15936 -0.079858
0.18313 -0.084868
0.20821 -0.089453
0.23449 -0.093523
0.26189 -0.096987
0.29027 -0.099761
0.31953 -0.10176
0.34952 -0.10293
0.38013 -0.1032
0.41121 -0.10256
0.44261 -0.10098
0.47421 -0.098482
0.50585 -0.095099
0.5374 -0.090889
0.56872 -0.085935
0.5997 -0.080338
0.63021 -0.074216
0.66012 -0.0677
0.68935 -0.060927
0.71778 -0.054041
0.74532 -0.047184
0.77187 -0.040491
0.79736 -0.034088
0.82169 -0.028086
0.84478 -0.022579
0.86656 -0.01764
0.88694 -0.013321
0.90585 -0.0096495
0.9232 -0.0066298
0.93895 -0.0042439
0.953 -0.0024524
0.96531 -0.0011965
0.97582 -0.00040146
0.98448 2.0859e-05
0.99125 0.00016802
0.9961 0.00014345
0.99903 5.2716e-05
1 -0
