1 0
0.99902 0.00011772
0.99609 0.00050204
0.99122 0.0011922
0.98444 0.0022187
0.97576 0.0036048
0.96524 0.0053683
0.9529 0.0075233
0.9388 0.010081
0.923 0.013051
0.90555 0.016439
0.88652 0.020251
0.86599 0.024487
0.84404 0.029143
0.82074 0.034206
0.79618 0.039654
0.77045 0.045454
0.74364 0.051556
0.71585 0.057898
0.68716 0.0644
0.65769 0.070965
0.62752 0.07748
0.59677 0.083822
0.56554 0.089853
0.53395 0.095433
0.50212 0.10042
0.47017 0.10467
0.43824 0.10806
0.40647 0.11047
0.37501 0.11182
0.34401 0.11203
0.31363 0.11109
0.28401 0.10898
0.25531 0.10574
0.22768 0.10145
0.20123 0.096208
0.17611 0.090137
0.15241 0.083395
0.13023 0.076147
0.10964 0.068571
0.090707 0.060839
0.073486 0.05312
0.058014 0.045564
0.044323 0.0383
0.032438 0.03143
0.022379 0.025021
0.014164 0.019109
0.0078077 0.013697
0.0033223 0.0087525
0.00071773 0.0042151
0 7.9664e-18
0.001171 -0.0039961
0.0042272 -0.0078875
0.0091596 -0.011792
0.015953 -0.015821
0.024586 -0.020075
0.035032 -0.024634
0.04726 -0.029552
0.061235 -0.034851
0.076917 -0.040521
0.094263 -0.046516
0.11323 -0.052755
0.13375 -0.059129
0.15579 -0.065497
0.17926 -0.0717
0.20409 -0.077567
0.2302 -0.082919
0.25747 -0.087582
0.28581 -0.091396
0.31507 -0.094221
0.34513 -0.095946
0.37584 -0.096496
0.40705 -0.095832
0.4386 -0.09396
0.47033 -0.090924
0.50212 -0.086809
0.5338 -0.081734
0.56525 -0.075848
0.59634 -0.069323
0.62697 -0.062347
0.65701 -0.055112
0.68637 -0.047812
0.71497 -0.040632
0.74269 -0.033739
0.76946 -0.027282
0.79518 -0.02138
0.81976 -0.016127
0.84311 -0.011582
0.86515 -0.0077748
0.88578 -0.0047048
0.90493 -0.0023431
0.92249 -0.00063684
0.93842 0.00048699
0.95262 0.0011164
0.96505 0.0013493
0.97565 0.0012886
0.98437 0.0010376
0.99119 0.00069571
0.99608 0.00035534
0.99902 9.9414e-05
1 -0
