1 0.0013198
0.99903 0.0014338
0.99614 0.0018003
0.99134 0.0024571
0.98464 0.0034436
0.97608 0.0047997
0.9657 0.0065652
0.95354 0.0087781
0.93964 0.011473
0.92407 0.014679
0.90689 0.018417
0.88816 0.022699
0.86796 0.027524
0.84636 0.032877
0.82344 0.03873
0.79927 0.045037
0.77394 0.051736
0.74753 0.05875
0.72014 0.065985
0.69184 0.073336
0.66274 0.080686
0.63292 0.08791
0.6025 0.094879
0.57157 0.10146
0.54026 0.10753
0.50868 0.11297
0.47695 0.11767
0.44522 0.12152
0.4136 0.12446
0.38226 0.12641
0.35132 0.12735
0.32093 0.12724
0.29123 0.12609
0.26237 0.12393
0.23449 0.12078
0.2077 0.11671
0.18213 0.11178
0.1579 0.10608
0.13512 0.099697
0.11387 0.092715
0.094245 0.085227
0.076321 0.077324
0.060165 0.069092
0.045835 0.060613
0.033383 0.051962
0.022852 0.043209
0.014277 0.034417
0.0076862 0.025646
0.0031014 0.016952
0.0005368 0.0083857
0 1.6135e-17
0.0014911 -0.0081539
0.0050028 -0.016023
0.01052 -0.023552
0.018018 -0.030685
0.027466 -0.037362
0.038822 -0.043523
0.052035 -0.049107
0.067048 -0.054056
0.08379 -0.058313
0.10219 -0.061828
0.12215 -0.064561
0.14359 -0.066481
0.16642 -0.067568
0.19051 -0.067819
0.21579 -0.067303
0.24212 -0.065912
0.2694 -0.063773
0.29753 -0.060947
0.32639 -0.057508
0.35586 -0.053546
0.38584 -0.049159
0.41623 -0.044453
0.4469 -0.039537
0.47775 -0.034524
0.50868 -0.029521
0.53957 -0.024631
0.57031 -0.019948
0.60079 -0.015555
0.6309 -0.011521
0.66053 -0.0078988
0.68956 -0.0047281
0.71788 -0.0020307
0.74538 0.00018635
0.77195 0.0019308
0.79748 0.0032232
0.82188 0.0040951
0.84505 0.0045867
0.86689 0.0047449
0.88731 0.0046206
0.90623 0.0042667
0.92358 0.0037367
0.93929 0.0030822
0.9533 0.0023527
0.96555 0.0015948
0.976 0.00085137
0.9846 0.00016261
0.99132 -0.00043407
0.99614 -0.00090309
0.99903 -0.0012098
1 -0.0013198
