1 0.0010831
0.99902 0.0012133
0.9961 0.0016426
0.99124 0.0024286
0.98448 0.0036275
0.97584 0.0052917
0.96536 0.0074682
0.95309 0.010196
0.93907 0.013504
0.92337 0.017408
0.90604 0.021911
0.88715 0.026997
0.86677 0.032636
0.84495 0.038776
0.82179 0.04535
0.79735 0.05227
0.77171 0.059433
0.74495 0.066723
0.71716 0.074009
0.68844 0.081154
0.65888 0.088015
0.62859 0.09445
0.59769 0.10032
0.56628 0.1055
0.53452 0.10987
0.50253 0.11333
0.47045 0.1158
0.43844 0.11724
0.40665 0.1176
0.37522 0.1169
0.34431 0.11515
0.31407 0.11239
0.28463 0.10871
0.25612 0.10418
0.22868 0.098931
0.20241 0.093064
0.17742 0.086708
0.1538 0.079989
0.13164 0.073032
0.11102 0.065952
0.091994 0.058856
0.07463 0.051837
0.058981 0.044975
0.045091 0.038331
0.033004 0.031951
0.022755 0.025865
0.014375 0.020088
0.0078912 0.014624
0.0033246 0.0094653
0.00069083 0.0045969
0 8.7085e-18
0.001256 -0.0043459
0.0044564 -0.0084603
0.009592 -0.012359
0.016647 -0.016052
0.025596 -0.019544
0.03641 -0.02283
0.04905 -0.025899
0.063469 -0.028732
0.079613 -0.031304
0.097419 -0.033586
0.11682 -0.035547
0.13774 -0.037155
0.16008 -0.038381
0.18377 -0.039198
0.20871 -0.039589
0.23479 -0.039632
0.26191 -0.039119
0.28996 -0.03818
0.31882 -0.036834
0.34838 -0.035111
0.37852 -0.033052
0.40913 -0.030703
0.44008 -0.02812
0.47125 -0.025362
0.50253 -0.02249
0.53379 -0.019569
0.56491 -0.016658
0.59578 -0.013816
0.62628 -0.011096
0.65628 -0.0085437
0.68568 -0.0061992
0.71435 -0.0040934
0.74219 -0.0022488
0.76909 -0.00068004
0.79494 0.00060658
0.81963 0.001612
0.84308 0.0023441
0.86519 0.0028166
0.88586 0.0030486
0.90503 0.0030635
0.9226 0.002889
0.93851 0.0025559
0.9527 0.0020984
0.96511 0.0015536
0.97569 0.00096191
0.9844 0.00036638
0.99121 -0.00018664
0.99609 -0.00064782
0.99902 -0.00096489
1 -0.0010831
