1 0.0012522
0.99903 0.0013959
0.99614 0.0018449
0.99133 0.0026217
0.98463 0.0037444
0.97606 0.005228
0.96566 0.0070861
0.95347 0.0093315
0.93954 0.011977
0.92392 0.015036
0.90668 0.018519
0.88787 0.022439
0.86758 0.026802
0.84588 0.03161
0.82286 0.036857
0.79858 0.04253
0.77315 0.048599
0.74665 0.055025
0.71917 0.061751
0.69081 0.068706
0.66166 0.075802
0.63181 0.082935
0.60136 0.089989
0.57043 0.096838
0.5391 0.10334
0.5075 0.10937
0.47575 0.11478
0.44396 0.11944
0.41227 0.12323
0.38082 0.12605
0.34975 0.1278
0.31921 0.12842
0.28934 0.12788
0.26031 0.12617
0.23225 0.12329
0.20532 0.11931
0.17964 0.1143
0.15535 0.10834
0.13255 0.10155
0.11136 0.094069
0.091848 0.086016
0.074098 0.077534
0.058169 0.068756
0.044109 0.059807
0.031953 0.050804
0.021729 0.041845
0.013455 0.033013
0.0071418 0.024373
0.0027955 0.015973
0.00041626 0.0078431
0 1.5002e-17
0.0015388 -0.0075507
0.0050208 -0.014811
0.01043 -0.021788
0.017747 -0.028487
0.026945 -0.034911
0.037997 -0.041057
0.050864 -0.046911
0.065506 -0.05245
0.081872 -0.057638
0.099905 -0.062429
0.11954 -0.066768
0.1407 -0.070589
0.16331 -0.073828
0.18727 -0.076414
0.21249 -0.078284
0.23884 -0.079383
0.26623 -0.079666
0.29453 -0.079107
0.32361 -0.077693
0.35335 -0.075445
0.38362 -0.072398
0.4143 -0.068611
0.44525 -0.064163
0.47636 -0.059153
0.5075 -0.053696
0.53857 -0.04792
0.56945 -0.04196
0.60004 -0.035955
0.63022 -0.03004
0.65989 -0.024345
0.68895 -0.018985
0.7173 -0.014064
0.74482 -0.0096619
0.77142 -0.0058411
0.79699 -0.0026389
0.82143 -7.0031e-05
0.84465 0.0018737
0.86654 0.0032216
0.88702 0.0040215
0.90601 0.0043369
0.92341 0.0042433
0.93917 0.0038244
0.95322 0.0031682
0.9655 0.0023633
0.97597 0.0014957
0.98458 0.00064577
0.99131 -0.00011331
0.99613 -0.00071749
0.99903 -0.0011122
1 -0.0012522
