          
-2     -0.076      0.0061      -12.459    69.0126
-1     0.045      0.0061      7.37705    69.0331
0     0.167      0.0062      26.9355    69.1257
1     0.288      0.0063      45.7143    69.2715
2     0.408      0.0065      62.7692    70.035
3     0.528      0.0066      80    70.8904
4     0.647      0.0068      95.1471    71.8038
5     0.765      0.0071      107.746    72.6509
6     0.88      0.0076      115.789    73.4196
7     0.989      0.0083      119.157    73.8932
8     1.08      0.0103      104.854    74.9233
9     1.123      0.014      80.2143    76.1847
10     1.175      0.0169      69.5266    75.9782
