          
-2     -0.091      0.006      -15.1667    68.9415
-1     0.031      0.006      5.16667    68.9589
0     0.152      0.0061      24.918    69.047
1     0.272      0.0062      43.871    69.1923
2     0.392      0.0063      62.2222    69.9264
3     0.512      0.0065      78.7692    70.7752
4     0.63      0.0067      94.0299    71.6764
5     0.747      0.007      106.714    72.5741
6     0.861      0.0075      114.8    73.3846
7     0.955      0.0094      101.596    74.6178
8     1.015      0.0131      77.4809    76.4317
9     1.087      0.0148      73.4459    76.5443
10     1.137      0.0179      63.5196    76.3737
