          
-2     -0.003      0.006      -0.5    68.9693
-1     0.119      0.0061      19.5082    69.0335
0     0.24      0.0061      39.3443    69.1437
1     0.361      0.0062      58.2258    69.2609
2     0.481      0.0064      75.1562    70.0581
3     0.601      0.0065      92.4615    70.9303
4     0.719      0.0068      105.735    71.8749
5     0.837      0.0071      117.887    72.7612
6     0.951      0.0075      126.8    73.5761
7     1.058      0.0084      125.952    74.1834
8     1.101      0.0125      88.08    76.5735
9     1.121      0.0168      66.7262    77.8318
10     1.15      0.0222      51.8018    77.7235
