          
-2     0.12      0.0055      21.8182    69.2013
-1     0.237      0.0057      41.5789    69.3857
0     0.353      0.0058      60.8621    69.6166
1     0.468      0.006      78    69.8638
2     0.582      0.0063      92.381    70.8176
3     0.696      0.0065      107.077    71.848
4     0.807      0.0069      116.957    72.9525
5     0.917      0.0073      125.616    73.9672
6     1.018      0.0081      125.679    74.9762
7     1.113      0.0092      120.978    75.6647
8     1.184      0.0109      108.624    76.4542
9     1.229      0.0139      88.4173    76.9855
10     1.278      0.0167      76.5269    76.4657
