          
-2     -0.052      0.0066      -7.87879    68.5695
-1     0.073      0.0067      10.8955    68.6031
0     0.197      0.0067      29.403    68.6483
1     0.321      0.0068      47.2059    68.7639
2     0.444      0.0069      64.3478    69.5169
3     0.567      0.0071      79.8592    70.3344
4     0.689      0.0074      93.1081    71.2431
5     0.809      0.0077      105.065    72.0885
6     0.929      0.0081      114.691    72.7776
7     1.047      0.0085      123.176    72.9841
8     1.163      0.0092      126.413    73.1706
9     1.275      0.01      127.5    72.8102
10     1.383      0.011      125.727    71.8987
