          
-2     0.45      0.0072      62.5    68.0579
-1     0.577      0.0072      80.1389    68.1731
0     0.703      0.0073      96.3014    68.3226
1     0.829      0.0075      110.533    68.4904
2     0.954      0.0076      125.526    69.3595
3     1.077      0.0079      136.329    70.3777
4     1.199      0.0082      146.22    71.4722
5     1.32      0.0086      153.488    72.512
6     1.438      0.0091      158.022    73.4018
7     1.553      0.0098      158.469    73.9724
8     1.66      0.0107      155.14    74.4752
9     1.753      0.0122      143.689    74.6954
10     1.795      0.0158      113.608    75.2978
