          
-2     0.19      0.0071      26.7606    71.003
-1     0.309      0.007      44.1429    71.0247
0     0.427      0.0069      61.8841    71.136
1     0.543      0.007      77.5714    71.3441
2     0.657      0.0071      92.5352    72.3195
3     0.767      0.0073      105.068    73.4771
4     0.867      0.0075      115.6    74.8334
5     0.952      0.0082      116.098    76.3603
6     1.034      0.0093      111.183    77.757
7     1.103      0.011      100.273    78.8069
8     1.152      0.0139      82.8777    79.6183
9     1.187      0.0177      67.0621    79.7355
10     1.198      0.0229      52.3144    79.1435
