          
-2     0.107      0.0061      17.541    69.3852
-1     0.229      0.0061      37.541    69.4536
0     0.349      0.0062      56.2903    69.5792
1     0.469      0.0063      74.4444    69.7648
2     0.588      0.0065      90.4615    70.6343
3     0.707      0.0066      107.121    71.5408
4     0.824      0.0069      119.42    72.5457
5     0.937      0.0073      128.356    73.5735
6     1.027      0.0088      116.705    75.3349
7     0.933      0.0187      49.893    80.2289
8     0.942      0.0255      36.9412    81.2074
9     0.954      0.0324      29.4444    81.231
10     0.954      0.0403      23.6725    80.4643
