          
-2     -0.099      0.0061      -16.2295    67.5922
-1     0.026      0.0061      4.2623    67.5904
0     0.151      0.0062      24.3548    67.6341
1     0.275      0.0063      43.6508    67.7035
2     0.399      0.0064      62.3438    68.3495
3     0.523      0.0065      80.4615    69.1198
4     0.646      0.0067      96.4179    69.999
5     0.769      0.0071      108.31    70.8938
6     0.89      0.0075      118.667    71.7014
7     1.005      0.0087      115.517    72.5225
8     1.09      0.0128      85.1562    74.9575
9     1.182      0.015      78.8    75.2908
10     1.244      0.0181      68.7293    75.4015
