          
-2     0.151      0.0064      23.5937    67.183
-1     0.277      0.0065      42.6154    67.2372
0     0.402      0.0066      60.9091    67.3022
1     0.527      0.0067      78.6567    67.4077
2     0.651      0.0069      94.3478    68.2132
3     0.775      0.0072      107.639    69.1462
4     0.898      0.0074      121.351    70.1729
5     1.019      0.0078      130.641    71.114
6     1.139      0.0083      137.229    71.9851
7     1.252      0.0093      134.624    72.7986
8     1.334      0.0125      106.72    74.7107
9     1.346      0.0174      77.3563    76.7265
10     1.364      0.0233      58.5408    77.0138
