          
-2     -0.028      0.0081      -3.45679    70.6587
-1     0.105      0.0081      12.963    70.635
0     0.237      0.0081      29.2593    70.7156
1     0.368      0.0082      44.878    70.8734
2     0.499      0.0084      59.4048    71.7174
3     0.627      0.0087      72.069    72.7479
4     0.752      0.009      83.5556    73.898
5     0.873      0.0095      91.8947    75.0831
6     0.987      0.0102      96.7647    76.1435
7     1.072      0.0114      94.0351    77.3627
8     1.144      0.0139      82.3022    78.4751
9     1.194      0.0179      66.7039    78.9353
10     1.219      0.0238      51.2185    78.5885
