1 0
0.99905 0.00029883
0.9962 0.0012152
0.99147 0.0027635
0.98487 0.0049393
0.97643 0.0077213
0.96617 0.011075
0.95413 0.014956
0.94034 0.019313
0.92484 0.02409
0.9077 0.029235
0.88897 0.034692
0.86871 0.040413
0.847 0.046354
0.82391 0.052473
0.79954 0.058733
0.77396 0.065099
0.74728 0.071538
0.71959 0.078011
0.69099 0.084478
0.66158 0.090891
0.63146 0.097191
0.60075 0.10331
0.56955 0.10918
0.53797 0.1147
0.50613 0.11978
0.47415 0.12432
0.44215 0.1282
0.41026 0.13132
0.37861 0.13358
0.34735 0.13488
0.31662 0.13514
0.28656 0.1343
0.25734 0.13232
0.22909 0.12919
0.20198 0.12493
0.17615 0.11957
0.15173 0.11321
0.12886 0.10592
0.10764 0.097853
0.088171 0.089137
0.070536 0.079933
0.054799 0.070406
0.041007 0.060722
0.02919 0.051041
0.019368 0.041512
0.011545 0.032267
0.0057178 0.023418
0.0018749 0.015053
0 0.0072348
7.2769e-05 1.352e-17
0.0020705 -0.006638
0.0059684 -0.012688
0.01174 -0.018177
0.019358 -0.023146
0.02879 -0.027644
0.040004 -0.031726
0.052962 -0.035444
0.067621 -0.038843
0.083934 -0.041961
0.10185 -0.044819
0.1213 -0.047426
0.14224 -0.049771
0.16457 -0.051829
0.18822 -0.053561
0.21311 -0.054917
0.23914 -0.055838
0.26621 -0.056263
0.2942 -0.056134
0.32301 -0.0554
0.35251 -0.054023
0.38259 -0.051981
0.41311 -0.049274
0.44396 -0.045925
0.47501 -0.041979
0.50613 -0.037509
0.53721 -0.032607
0.56813 -0.027387
0.59877 -0.021977
0.62902 -0.016516
0.65879 -0.011148
0.68795 -0.0060158
0.71641 -0.0012531
0.74406 0.0030191
0.77079 0.006699
0.79651 0.0097087
0.82109 0.011997
0.84445 0.013544
0.86647 0.014357
0.88707 0.014477
0.90614 0.013969
0.92362 0.012926
0.93941 0.011457
0.95347 0.0096904
0.96574 0.00776
0.97617 0.0058044
0.98473 0.0039589
0.99141 0.0023504
0.99618 0.0010929
0.99905 0.00028355
1 -0
