1 0
0.99902 0.0001186
0.99609 0.00051159
0.99123 0.0012283
0.98445 0.002309
0.97579 0.0037837
0.96528 0.0056726
0.95296 0.0079856
0.93889 0.010722
0.92311 0.013873
0.90568 0.017418
0.88668 0.02133
0.86616 0.025573
0.84421 0.030105
0.8209 0.034874
0.79632 0.039826
0.77055 0.044898
0.7437 0.050026
0.71586 0.055139
0.68713 0.060166
0.65762 0.065031
0.62745 0.069661
0.59672 0.073979
0.56555 0.077913
0.53408 0.081395
0.50242 0.084358
0.4707 0.086746
0.43906 0.088508
0.40763 0.089605
0.37653 0.090008
0.34592 0.089699
0.31591 0.088677
0.28664 0.08695
0.25824 0.084542
0.23083 0.081492
0.20453 0.077848
0.17944 0.07367
0.15569 0.069029
0.13335 0.064001
0.11252 0.058666
0.093282 0.053108
0.075704 0.04741
0.05985 0.041649
0.045774 0.035898
0.033522 0.030222
0.023133 0.024676
0.014638 0.019303
0.0080631 0.014135
0.003425 0.0091917
0.00073554 0.0044807
0 8.5151e-18
0.0012175 -0.0042619
0.0043808 -0.0083234
0.0094765 -0.012208
0.016485 -0.01594
0.02538 -0.019545
0.03613 -0.023045
0.048694 -0.026457
0.063028 -0.02979
0.07908 -0.033046
0.09679 -0.036216
0.11609 -0.03928
0.13692 -0.042211
0.15919 -0.044972
0.18282 -0.047516
0.20772 -0.049795
0.23378 -0.051756
0.26092 -0.053345
0.28901 -0.054512
0.31795 -0.055212
0.34761 -0.055408
0.37787 -0.055076
0.40861 -0.054203
0.4397 -0.05279
0.47101 -0.050853
0.50242 -0.048425
0.53379 -0.045552
0.56501 -0.042294
0.59595 -0.038721
0.62649 -0.034915
0.65651 -0.030962
0.6859 -0.026952
0.71455 -0.022974
0.74236 -0.019114
0.76922 -0.015453
0.79502 -0.012061
0.81968 -0.0089982
0.84309 -0.0063087
0.86516 -0.0040237
0.88582 -0.002158
0.90497 -0.00071069
0.92254 0.00033477
0.93846 0.0010091
0.95265 0.0013562
0.96507 0.0014305
0.97566 0.0012955
0.98438 0.001021
0.9912 0.00068037
0.99608 0.00034825
0.99902 9.8109e-05
1 -0
