          
-2     0.035      0.0069      5.07246    68.275
-1     0.163      0.0069      23.6232    68.287
0     0.29      0.0069      42.029    68.3642
1     0.417      0.0071      58.7324    68.4893
2     0.543      0.0073      74.3836    69.2949
3     0.668      0.0076      87.8947    70.243
4     0.792      0.0079      100.253    71.2423
5     0.915      0.0083      110.241    72.1892
6     1.036      0.0088      117.727    73.0109
7     1.155      0.0094      122.872    73.4147
8     1.27      0.0102      124.51    73.6774
9     1.382      0.0112      123.393    73.428
10     1.486      0.0124      119.839    72.6162
