          
-2     -0.084      0.0062      -13.5484    67.6931
-1     0.041      0.0062      6.6129    67.7196
0     0.166      0.0063      26.3492    67.7718
1     0.29      0.0064      45.3125    67.8459
2     0.414      0.0065      63.6923    68.5725
3     0.538      0.0067      80.2985    69.4182
4     0.661      0.007      94.4286    70.3664
5     0.782      0.0074      105.676    71.2839
6     0.902      0.0079      114.177    72.148
7     1.02      0.0086      118.605    72.6011
8     1.132      0.0098      115.51    73.1446
9     1.234      0.0118      104.576    73.4676
10     1.325      0.0141      93.9716    73.1278
