          
-2     0.184      0.0065      28.3077    68.177
-1     0.31      0.0065      47.6923    68.2354
0     0.435      0.0066      65.9091    68.3377
1     0.56      0.0067      83.5821    68.4829
2     0.684      0.0069      99.1304    69.3033
3     0.807      0.0071      113.662    70.2602
4     0.929      0.0074      125.541    71.2979
5     1.049      0.0078      134.487    72.3012
6     1.168      0.0083      140.723    73.1208
7     1.282      0.009      142.444    73.6691
8     1.392      0.0099      140.606    74.0741
9     1.492      0.0113      132.035    74.1168
10     1.559      0.0135      115.481    74.0387
