          
-2     -0.024      0.0067      -3.58209    68.6186
-1     0.102      0.0067      15.2239    68.6177
0     0.228      0.0068      33.5294    68.6896
1     0.354      0.0069      51.3043    68.8036
2     0.479      0.0071      67.4648    69.5639
3     0.603      0.0073      82.6027    70.4676
4     0.726      0.0077      94.2857    71.4549
5     0.848      0.008      106    72.3519
6     0.969      0.0085      114    73.126
7     1.088      0.0092      118.261    73.4826
8     1.203      0.01      120.3    73.7358
9     1.316      0.0109      120.734    73.4604
10     1.422      0.0121      117.521    72.5818
